egoid,venues_all
10145,v0016|v0092|v0109|v0133
10146,v0087|v0171|v0653|v0992|v1148
10147,v0923|v0960
10148,v0599|v0645
10149,v0923|v0960
10150,v0176|v0221|v0429|v0793|v0958|v0992|v0993
10151,v0109|v0430|v0665
10152,v0665|v0975|v0992|v1055|v1088
10153,v0389|v0531|v0553|v0591|v0599|v0917|v0974|v0992|v0998|v0999|v1196
10154,v0167|v0992
10155,v0221|v0245|v0621|v0647|v0955|v0974|v0992|v1062
10156,v0128|v0152|v0344|v0429
10157,v0084|v0153|v0220|v0233|v0259|v0315|v0316|v0504|v0638|v0665|v0731|v0992|v0998
10158,v0043|v0046|v0374|v0647|v0666|v0692|v0731|v0974|v0975|v0994|v1097
10159,v0354|v0359|v0995
10160,v0366|v0642|v0649|v0689|v0787|v0887|v0954|v0992|v1001
10161,v0992|v0998
10162,v0050|v0375|v0620
10163,v0193|v0255|v0890|v0958
10164,v0039|v0087|v0290|v0476|v0479|v0813|v0822
10165,v0793|v0935
10166,v0176|v0221|v0266|v0367|v0391|v0434|v0435|v0513|v0647|v0665|v0958|v0992|v1201
10167,v0525|v0536|v0764|v0955|v0992
10168,v0128|v0152|v0344|v0429
10169,v0191|v0196|v0975|v0992|v0994|v1092
10170,v0366|v0642|v0649|v0689|v0787|v0887|v0954|v0992|v1001
10171,v0007|v0165|v0219|v0327|v0539|v0708|v0720|v1103|v1152
10172,v0050|v0375|v0620
10173,v0313|v0958|v0992|v1013
10174,v0049|v0993|v1093
10175,v0481
10176,v0979
10177,v0087|v0507|v0518|v0587|v0919|v0992
10178,v0116|v0600|v0974|v0992|v0993
10179,v0794
10180,v0119|v0840|v0848|v0851|v0859|v0872|v0974|v0992
10181,v0128|v0231|v0728|v1116
10182,v0087|v0507|v0518|v0587|v0919|v0992
10183,v0007|v0165|v0219|v0327|v0539|v0708|v0720|v1103|v1152
10184,v0069|v0235|v0277|v0389|v1131
10185,v0128|v0152|v0344|v0429
10186,v0087|v0616|v0625|v0647|v0651|v0653|v1160
10187,v0039|v0321|v0992
10188,v0043|v0046|v0374|v0647|v0666|v0692|v0731|v0974|v0975|v0994|v1097
10189,v0251|v0436|v0958|v0992|v0994
10190,v0087|v0507|v0518|v0587|v0919|v0992
10191,v0507|v1000
10192,v0087|v0959
10193,v0759|v0772|v0859|v0870|v0949|v0992|v0994|v0998
10194,v0128|v0231|v0728|v1116
10195,v0033|v0050|v0109|v0111|v0115|v0547|v0632|v0860
10196,v0994
10197,v0994
10198,v0794
10199,v0599|v0645
10200,v0323|v0333|v0665|v0738|v0844|v0974|v0975|v0992|v0993|v0994|v1130|v1133|v1147
10201,v0191|v0196|v0975|v0992|v0994|v1092
10202,v0063|v0159|v0954|v0998
10203,v0248|v0363|v0365|v0366|v0556
10204,v0389|v0402|v0665|v0804|v0974|v0994|v1005
10205,v0087|v0233|v0599|v0893|v0955|v0992|v0993|v0994
10206,v0167|v0992
10207,v0096|v0384|v0507|v0996
10208,v0087|v0507|v0518|v0587|v0919|v0992
10209,v0312|v0793
10210,v0701|v1041|v1223
10211,v0172|v0331|v0731|v0958|v0992
10212,v0221|v0665|v0961|v0974
10213,v0958|v0993
10214,v0050|v0189|v0294|v0383|v0634|v0793|v0992|v1225
10215,v0285|v0286|v0287|v0503|v0504
10216,v0366|v0642|v0649|v0689|v0787|v0887|v0954|v0992|v1001
10217,v0028|v0783|v0887|v0900|v0995
10218,v0087|v0109|v0221|v0274|v0599|v0667|v0731|v0793|v0974|v0975|v0992|v0993|v0994|v1110
10219,v0722|v1105|v1167
10220,v0176|v0221|v0266|v0367|v0391|v0434|v0435|v0513|v0647|v0665|v0958|v0992|v1201
10221,v0525|v0532|v0542|v0668|v0678|v0975
10222,v0050|v0731|v0993
10223,v0167|v0992
10224,v0049|v0117|v0206|v0601|v0665
10225,v0087|v0249|v0513|v0614|v0624|v0720|v0998
10226,v0430|v0431|v0576|v0665|v0671|v0959|v1182|v1189
10227,v0087|v0233|v0599|v0893|v0955|v0992|v0993|v0994
10228,v0119|v0840|v0848|v0851|v0859|v0872|v0974|v0992
10229,v0050|v0375|v0620
10230,v0097|v0256|v0385|v0480|v0498|v0534|v0572|v0665|v0974|v0992|v0994|v0998
10231,v0232|v0992
10232,v0087|v0959
10233,v0722|v1105|v1167
10234,v0152|v0831|v0900|v0992
10235,v0992|v0993|v0994
10236,v0109|v0430|v0665
10237,v0221|v0255|v0378|v0599|v0986
10238,v0097|v0256|v0385|v0480|v0498|v0534|v0572|v0665|v0974|v0992|v0994|v0998
10239,v0087|v0233|v0599|v0893|v0955|v0992|v0993|v0994
10240,v0232|v0992
10241,v0087|v0109|v0221|v0274|v0599|v0667|v0731|v0793|v0974|v0975|v0992|v0993|v0994|v1110
10242,v0357|v0508|v1218
10243,v0119|v0840|v0848|v0851|v0859|v0872|v0974|v0992
10244,v0389|v0531|v0553|v0591|v0599|v0917|v0974|v0992|v0998|v0999|v1196
10245,v0794
10246,v0096|v0384|v0507|v0996
10247,v0167|v0992
10248,v0192|v0778|v0958|v0974|v0975|v0992|v0993|v0994|v1185
10249,v0430|v0431|v0576|v0665|v0671|v0959|v1182|v1189
10250,v0232|v0992
10251,v0994
10252,v0087|v0109|v0221|v0274|v0599|v0667|v0731|v0793|v0974|v0975|v0992|v0993|v0994|v1110
10253,v0221|v0665|v0961|v0974
10254,v0323|v0333|v0665|v0738|v0844|v0974|v0975|v0992|v0993|v0994|v1130|v1133|v1147
10255,v0176|v0221|v0429|v0793|v0958|v0992|v0993
10256,v0142|v0917
10257,v0087|v0507|v0518|v0587|v0919|v0992
10258,v0049|v0993|v1093
10259,v0028|v0783|v0887|v0900|v0995
10260,v0891|v0993
10261,v0248|v0363|v0365|v0366|v0556
10262,v0027|v0120|v0128|v0221|v0355|v0376|v0430|v0897|v0958|v0975|v0991|v0992|v1102|v1189
10263,v0087|v0616|v0625|v0647|v0651|v0653|v1160
10264,v0701|v1041|v1223
10265,v0759|v0772|v0859|v0870|v0949|v0992|v0994|v0998
10266,v0042|v0494|v0603|v0679|v0837|v1146
10267,v0994
10268,v0039|v0087|v0290|v0476|v0479|v0813|v0822
10269,v0087|v0171|v0653|v0992|v1148
10270,v0665|v0975|v0992|v1055|v1088
10271,v0701|v1041|v1223
10272,v0050|v0375|v0620
10273,v0128|v0221|v0233|v0992
10274,v0481
10275,v0039|v0087|v0290|v0476|v0479|v0813|v0822
10276,v0375|v0673|v0691|v0694|v0958|v0974|v0975|v1179
10277,v0084|v0153|v0220|v0233|v0259|v0315|v0316|v0504|v0638|v0665|v0731|v0992|v0998
10278,v0665|v0975|v0992|v1055|v1088
10279,v0087|v0109|v0221|v0274|v0599|v0667|v0731|v0793|v0974|v0975|v0992|v0993|v0994|v1110
10280,v0389|v0531|v0553|v0591|v0599|v0917|v0974|v0992|v0998|v0999|v1196
10281,v0992|v0998
10282,v0217|v0245|v0665|v0719|v0920|v0955|v0974|v0992|v1164
10283,v0050|v0731|v0993
10284,v0389|v0531|v0553|v0591|v0599|v0917|v0974|v0992|v0998|v0999|v1196
10285,v0217|v0245|v0665|v0719|v0920|v0955|v0974|v0992|v1164
10286,v0087|v0616|v0625|v0647|v0651|v0653|v1160
10287,v0043|v0046|v0374|v0647|v0666|v0692|v0731|v0974|v0975|v0994|v1097
10288,v0084|v0153|v0220|v0233|v0259|v0315|v0316|v0504|v0638|v0665|v0731|v0992|v0998
10289,v0293|v0388|v0389|v0401|v0405|v0422|v0467|v0501|v0505|v0545|v0550|v0635|v0639|v0665|v0881|v0886|v0979|v1069
10290,v0255|v0356|v0382
10291,v0979
10292,v0128|v0221|v0233|v0992
10293,v0050|v0189|v0294|v0383|v0634|v0793|v0992|v1225
10294,v0087|v0249|v0513|v0614|v0624|v0720|v0998
10295,v0979
10296,v0525|v0532|v0542|v0668|v0678|v0975
10297,v0087|v0616|v0625|v0647|v0651|v0653|v1160
10298,v0389|v0531|v0553|v0591|v0599|v0917|v0974|v0992|v0998|v0999|v1196
10299,v0251|v0436|v0958|v0992|v0994
10300,v0167|v0992
10301,v0063|v0159|v0954|v0998
10302,v0192|v0778|v0958|v0974|v0975|v0992|v0993|v0994|v1185
10303,v0096|v0384|v0507|v0996
10304,v0087|v0109|v0464|v0695|v1098|v1110
10305,v0313|v0958|v0992|v1013
10306,v0145|v0176|v0500|v0974|v0998
10307,v0992|v0998
10308,v0992
10309,v0389|v0402|v0665|v0804|v0974|v0994|v1005
10310,v0357|v0508|v1218
10311,v0191|v0196|v0975|v0992|v0994|v1092
10312,v0087|v0109|v0221|v0274|v0599|v0667|v0731|v0793|v0974|v0975|v0992|v0993|v0994|v1110
10313,v0007|v0165|v0219|v0327|v0539|v0708|v0720|v1103|v1152
10314,v0293|v0388|v0389|v0401|v0405|v0422|v0467|v0501|v0505|v0545|v0550|v0635|v0639|v0665|v0881|v0886|v0979|v1069
10315,v0221|v0255|v0378|v0599|v0986
10316,v0145|v0176|v0500|v0974|v0998
10317,v0176|v0221|v0429|v0793|v0958|v0992|v0993
10318,v0550|v0665|v0958|v0992|v0994
10319,v0172|v0331|v0731|v0958|v0992
10320,v0087|v0233|v0599|v0893|v0955|v0992|v0993|v0994
10321,v0030|v0163|v0222|v0334|v0341|v0388
10322,v0128|v0152|v0344|v0429
10323,v0217|v0245|v0665|v0719|v0920|v0955|v0974|v0992|v1164
10324,v1020|v1125
10325,v0958|v0975
10326,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10327,v1199
10328,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10329,v0958|v0975
10330,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10331,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10332,v1199
10333,v0027|v0069|v0665|v0992|v1007
10334,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10335,v1199
10336,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10337,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10338,v1020|v1125
10339,v0027|v0069|v0665|v0992|v1007
10340,v0027|v0069|v0665|v0992|v1007
10341,v1199
10342,v0083|v0221|v0331|v0599|v1104
10343,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10344,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10345,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10346,v1199
10347,v1199
10348,v0958|v0975
10349,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10350,v0958|v0975
10351,v0027|v0069|v0665|v0992|v1007
10352,v1199
10353,v0027|v0069|v0665|v0992|v1007
10354,v0027|v0069|v0665|v0992|v1007
10355,v1020|v1125
10356,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10357,v0083|v0221|v0331|v0599|v1104
10358,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10359,v0083|v0221|v0331|v0599|v1104
10360,v0958|v0975
10361,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10362,v1020|v1125
10363,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10364,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10365,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10366,v0083|v0221|v0331|v0599|v1104
10367,v0958|v0975
10368,v0958|v0975
10369,v0958|v0975
10370,v0958|v0975
10371,v0958|v0975
10372,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10373,v1020|v1125
10374,v1020|v1125
10375,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10376,v1199
10377,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10378,v1199
10379,v1199
10380,v0027|v0069|v0665|v0992|v1007
10381,v0083|v0221|v0331|v0599|v1104
10382,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10383,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10384,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10385,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10386,v0027|v0069|v0665|v0992|v1007
10387,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10388,v0083|v0221|v0331|v0599|v1104
10389,v1199
10390,v0958|v0975
10391,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10392,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10393,v1020|v1125
10394,v0958|v0975
10395,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10396,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10397,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10398,v0083|v0221|v0331|v0599|v1104
10399,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10400,v0027|v0069|v0665|v0992|v1007
10401,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10402,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10403,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10404,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10405,v1020|v1125
10406,v0027|v0069|v0665|v0992|v1007
10407,v0083|v0221|v0331|v0599|v1104
10408,v1199
10409,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10410,v0083|v0221|v0331|v0599|v1104
10411,v0958|v0975
10412,v0027|v0069|v0665|v0992|v1007
10413,v0027|v0069|v0665|v0992|v1007
10414,v0083|v0221|v0331|v0599|v1104
10415,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10416,v1020|v1125
10417,v1199
10418,v0083|v0221|v0331|v0599|v1104
10419,v0083|v0221|v0331|v0599|v1104
10420,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10421,v0958|v0975
10422,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10423,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10424,v1199
10425,v1199
10426,v1020|v1125
10427,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10428,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10429,v1020|v1125
10430,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10431,v0958|v0975
10432,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10433,v1020|v1125
10434,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10435,v1020|v1125
10436,v1020|v1125
10437,v0083|v0221|v0331|v0599|v1104
10438,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10439,v1020|v1125
10440,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10441,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10442,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10443,v1199
10444,v0027|v0069|v0665|v0992|v1007
10445,v1199
10446,v1199
10447,v0027|v0069|v0665|v0992|v1007
10448,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10449,v0083|v0221|v0331|v0599|v1104
10450,v0027|v0069|v0665|v0992|v1007
10451,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10452,v0958|v0975
10453,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10454,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10455,v0027|v0069|v0665|v0992|v1007
10456,v1199
10457,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10458,v1020|v1125
10459,v1199
10460,v1020|v1125
10461,v0083|v0221|v0331|v0599|v1104
10462,v0083|v0221|v0331|v0599|v1104
10463,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10464,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10465,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10466,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10467,v0958|v0975
10468,v0027|v0069|v0665|v0992|v1007
10469,v1199
10470,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10471,v1199
10472,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10473,v0027|v0069|v0665|v0992|v1007
10474,v0958|v0975
10475,v0083|v0221|v0331|v0599|v1104
10476,v0027|v0069|v0665|v0992|v1007
10477,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10478,v0083|v0221|v0331|v0599|v1104
10479,v0958|v0975
10480,v1020|v1125
10481,v0958|v0975
10482,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10483,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10484,v0958|v0975
10485,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10486,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10487,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10488,v0958|v0975
10489,v1199
10490,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10491,v0083|v0221|v0331|v0599|v1104
10492,v1020|v1125
10493,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10494,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10495,v0958|v0975
10496,v1199
10497,v1020|v1125
10498,v0083|v0221|v0331|v0599|v1104
10499,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10500,v0958|v0975
10501,v0083|v0221|v0331|v0599|v1104
10502,v1020|v1125
10503,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10504,v0027|v0069|v0665|v0992|v1007
10505,v0958|v0975
10506,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10507,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10508,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10509,v0958|v0975
10510,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10511,v0958|v0975
10512,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10513,v0027|v0069|v0665|v0992|v1007
10514,v1020|v1125
10515,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10516,v0027|v0069|v0665|v0992|v1007
10517,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10518,v1199
10519,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10520,v1020|v1125
10521,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10522,v0027|v0069|v0665|v0992|v1007
10523,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10524,v0083|v0221|v0331|v0599|v1104
10525,v0083|v0221|v0331|v0599|v1104
10526,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10527,v1020|v1125
10528,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10529,v1020|v1125
10530,v0958|v0975
10531,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10532,v0083|v0221|v0331|v0599|v1104
10533,v1199
10534,v1199
10535,v1020|v1125
10536,v0027|v0069|v0665|v0992|v1007
10537,v1020|v1125
10538,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10539,v1020|v1125
10540,v1020|v1125
10541,v0027|v0069|v0665|v0992|v1007
10542,v0083|v0221|v0331|v0599|v1104
10543,v0958|v0975
10544,v1199
10545,v1020|v1125
10546,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10547,v0958|v0975
10548,v0958|v0975
10549,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10550,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10551,v1199
10552,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10553,v0027|v0069|v0665|v0992|v1007
10554,v1199
10555,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10556,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10557,v0958|v0975
10558,v0083|v0221|v0331|v0599|v1104
10559,v0958|v0975
10560,v1199
10561,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10562,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10563,v1020|v1125
10564,v1020|v1125
10565,v1020|v1125
10566,v0083|v0221|v0331|v0599|v1104
10567,v1199
10568,v0958|v0975
10569,v1020|v1125
10570,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10571,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10572,v0958|v0975
10573,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10574,v1199
10575,v0027|v0069|v0665|v0992|v1007
10576,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10577,v1020|v1125
10578,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10579,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10580,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10581,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10582,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10583,v0083|v0221|v0331|v0599|v1104
10584,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10585,v1199
10586,v1020|v1125
10587,v1020|v1125
10588,v1020|v1125
10589,v0083|v0221|v0331|v0599|v1104
10590,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10591,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10592,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10593,v0083|v0221|v0331|v0599|v1104
10594,v0958|v0975
10595,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10596,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10597,v1199
10598,v1199
10599,v0958|v0975
10600,v0958|v0975
10601,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10602,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10603,v1020|v1125
10604,v0083|v0221|v0331|v0599|v1104
10605,v0958|v0975
10606,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10607,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10608,v1199
10609,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10610,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10611,v0958|v0975
10612,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10613,v0958|v0975
10614,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10615,v0083|v0221|v0331|v0599|v1104
10616,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10617,v0958|v0975
10618,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10619,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10620,v1199
10621,v1020|v1125
10622,v0027|v0069|v0665|v0992|v1007
10623,v0083|v0221|v0331|v0599|v1104
10624,v0083|v0221|v0331|v0599|v1104
10625,v0027|v0069|v0665|v0992|v1007
10626,v0083|v0221|v0331|v0599|v1104
10627,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10628,v0083|v0221|v0331|v0599|v1104
10629,v1020|v1125
10630,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10631,v0087|v0357|v0607|v1042|v1101|v1165|v1169|v1173
10632,v0027|v0069|v0665|v0992|v1007
10633,v1020|v1125
10634,v0027|v0069|v0665|v0992|v1007
10635,v0958|v0975
10636,v1199
10637,v1199
10638,v0013|v0401|v0891|v0974|v0992|v0994|v0995
10639,v0102|v0322|v0323|v0362|v0777|v0853|v0999
10640,v1199
10641,v0721|v0954|v0975
10642,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
10643,v0721|v0954|v0975
10644,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
10645,v0298|v0307|v0731|v0972
10646,v0258|v0482|v1035|v1214
10647,v0027|v0087|v0621|v0974|v0992|v0994
10648,v0176|v0182|v0321|v0324|v1110|v1215
10649,v0384|v0653|v0974|v0979|v1116
10650,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
10651,v0008|v0030|v0132|v0200|v0214|v0215|v0488|v0608|v0615|v0623|v0650|v0781|v0786|v0879|v0974|v0975|v0998
10652,v0034|v0109|v0351|v0735|v1089|v1121
10653,v0027|v0087|v0621|v0974|v0992|v0994
10654,v0721|v0954|v0975
10655,v0481|v0992|v0993|v0994
10656,v0128|v0513|v0812|v1024|v1106
10657,v0027|v0087|v0621|v0974|v0992|v0994
10658,v0145|v0176|v0179|v0181|v0210|v0275|v0306|v0380|v0398|v0430|v0469|v0550|v0660|v0785|v0885|v0918|v0974|v0979|v0998|v1027|v1028|v1046|v1062|v1071|v1087
10659,v0034|v0109|v0351|v0735|v1089|v1121
10660,v0176|v0182|v0321|v0324|v1110|v1215
10661,v0110|v0391|v0665|v0781|v0787|v0974|v1045|v1059|v1120|v1157
10662,v0145|v0176|v0179|v0181|v0210|v0275|v0306|v0380|v0398|v0430|v0469|v0550|v0660|v0785|v0885|v0918|v0974|v0979|v0998|v1027|v1028|v1046|v1062|v1071|v1087
10663,v0034|v0109|v0351|v0735|v1089|v1121
10664,v0481|v0992|v0993|v0994
10665,v0008|v0030|v0132|v0200|v0214|v0215|v0488|v0608|v0615|v0623|v0650|v0781|v0786|v0879|v0974|v0975|v0998
10666,v0481|v0992|v0993|v0994
10667,v0027|v0087|v0621|v0974|v0992|v0994
10668,v0008|v0030|v0132|v0200|v0214|v0215|v0488|v0608|v0615|v0623|v0650|v0781|v0786|v0879|v0974|v0975|v0998
10669,v0128|v0513|v0812|v1024|v1106
10670,v0992
10671,v0176|v0182|v0321|v0324|v1110|v1215
10672,v0034|v0109|v0351|v0735|v1089|v1121
10673,v0481|v0992|v0993|v0994
10674,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
10675,v0176|v0182|v0321|v0324|v1110|v1215
10676,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
10677,v0258|v0482|v1035|v1214
10678,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
10679,v0481|v0992|v0993|v0994
10680,v0145|v0176|v0179|v0181|v0210|v0275|v0306|v0380|v0398|v0430|v0469|v0550|v0660|v0785|v0885|v0918|v0974|v0979|v0998|v1027|v1028|v1046|v1062|v1071|v1087
10681,v0258|v0482|v1035|v1214
10682,v0481|v0992|v0993|v0994
10683,v0128|v0513|v0812|v1024|v1106
10684,v0034|v0109|v0351|v0735|v1089|v1121
10685,v0481|v0992|v0993|v0994
10686,v0721|v0954|v0975
10687,v0034|v0109|v0351|v0735|v1089|v1121
10688,v0176|v0182|v0321|v0324|v1110|v1215
10689,v0992
10690,v0992
10691,v0145|v0176|v0179|v0181|v0210|v0275|v0306|v0380|v0398|v0430|v0469|v0550|v0660|v0785|v0885|v0918|v0974|v0979|v0998|v1027|v1028|v1046|v1062|v1071|v1087
10692,v0008|v0030|v0132|v0200|v0214|v0215|v0488|v0608|v0615|v0623|v0650|v0781|v0786|v0879|v0974|v0975|v0998
10693,v0298|v0307|v0731|v0972
10694,v0384|v0653|v0974|v0979|v1116
10695,v0128|v0513|v0812|v1024|v1106
10696,v0034|v0109|v0351|v0735|v1089|v1121
10697,v0034|v0109|v0351|v0735|v1089|v1121
10698,v0258|v0482|v1035|v1214
10699,v0721|v0954|v0975
10700,v0992
10701,v0384|v0653|v0974|v0979|v1116
10702,v0128|v0513|v0812|v1024|v1106
10703,v0992
10704,v0110|v0391|v0665|v0781|v0787|v0974|v1045|v1059|v1120|v1157
10705,v0258|v0482|v1035|v1214
10706,v0145|v0176|v0179|v0181|v0210|v0275|v0306|v0380|v0398|v0430|v0469|v0550|v0660|v0785|v0885|v0918|v0974|v0979|v0998|v1027|v1028|v1046|v1062|v1071|v1087
10707,v0992
10708,v0034|v0109|v0351|v0735|v1089|v1121
10709,v0128|v0513|v0812|v1024|v1106
10710,v0110|v0391|v0665|v0781|v0787|v0974|v1045|v1059|v1120|v1157
10711,v0027|v0087|v0621|v0974|v0992|v0994
10712,v0721|v0954|v0975
10713,v0258|v0482|v1035|v1214
10714,v0008|v0030|v0132|v0200|v0214|v0215|v0488|v0608|v0615|v0623|v0650|v0781|v0786|v0879|v0974|v0975|v0998
10715,v0128|v0513|v0812|v1024|v1106
10716,v0008|v0030|v0132|v0200|v0214|v0215|v0488|v0608|v0615|v0623|v0650|v0781|v0786|v0879|v0974|v0975|v0998
10717,v0027|v0389|v0434|v0550|v0647|v0665|v0974|v0975|v0992
