egoid,apps_all
11025,a01
11026,a07|a11
11027,s11027
11028,a05|a14|a41
11029,a07
11030,a07|a10
11031,s11031
11032,s11032
11033,s11033
11034,s11034
11035,s11035
11036,s11036
11037,a07|a10
11038,a01
11039,a07|a10
11040,a07
11041,a07
11042,a07
11043,a07|a10
11044,a07|a10
11045,a07
11046,a07|a10
11047,a07
11048,s11048
11049,a07|a10
11050,s11050
11051,a07
11052,a05
11053,a07|a10
11054,a07
11055,s11055
11056,a07
11057,a07|a10
11058,s11058
11059,s11059
11060,s11060
11061,a07
11062,a07
11063,a05|a14|a41
11064,a07|a10
11065,a07
11066,a07|a10
11067,s11067
11068,s11068
11069,a07
11070,a14
11071,a07|a10
11072,a14
11073,a07|a10
11074,s11074
11075,a07|a10
11076,a07|a10
11077,a07|a10
11078,a07
11079,s11079
11080,a07
11081,a05
11082,a07
11083,a07|a11
11084,a07|a10
11085,a07|a10
11086,a14
11087,s11087
11088,a07|a10
11089,s11089
11090,s11090
11091,a14
11092,a07
11093,s11093
11094,a05
11095,s11095
11096,a07|a10
11097,a07|a11
11098,s11098
11099,a07|a10
11100,a07
11101,s11101
11102,a07
11103,a07
11104,a07
11105,a03|a05|a14|a17
11106,s11106
11107,a07
11108,a07|a10
11109,s11109
11110,s11110
11111,s11111
11112,a05|a14
11113,a14
11114,a05|a14|a41
11115,a07
11116,s11116
11117,a05
11118,s11118
11119,a01
11120,a07|a10
11121,a07|a10
11122,a14
11123,a07
11124,s11124
11125,a07
11126,a05|a14
11127,s11127
11128,s11128
11129,a07
11130,a07
11131,a01
11132,s11132
11133,a05|a14
11134,a07
11135,a03|a05|a14|a17
11136,a07
11137,a07
11138,a07|a10
11139,a05
11140,a07|a10
11141,a07
11142,a07|a10
11143,a07|a10
11144,a07|a10
11145,a05|a14
11146,s11146
11147,a07|a10
11148,s11148
11149,a03|a05|a14|a17
11150,s11150
11151,a07
11152,a07
11153,a07
11154,a07
11155,s11155
11156,a07|a10
11157,a07|a11
11158,s11158
11159,a07
11160,s11160
11161,a07|a10
11162,s11162
11163,s11163
11164,a07|a10
11165,s11165
11166,a07|a10
11167,a05|a14|a41
11168,a05
11169,a07
11170,a07
11171,a07
11172,a07|a10
11173,a07|a10
11174,s11174
11175,s11175
11176,s11176
11177,a07|a10
11178,a05|a14
11179,a07
11180,a07
11181,a01
11182,s11182
11183,a01
11184,a05|a14
11185,s11185
11186,s11186
11187,a07|a10
11188,s11188
11189,a14
11190,a07
11191,a07
11192,a14
11193,a05|a14|a41
11194,s11194
11195,s11195
11196,a07|a10
11197,a07
11198,a05
11199,a07
11200,s11200
11201,s11201
11202,a07|a10
11203,a01
11204,a07
11205,a07|a10
11206,a07|a10
11207,a07
11208,s11208
11209,a05
11210,a07|a10
11211,s11211
11212,a07
11213,a07
11214,a07|a10
11215,a07
11216,s11216
11217,s11217
11218,a03|a05|a14|a17
11219,s11219
11220,a07|a10
11221,a07|a10
11222,a01
11223,a07
11224,s11224
11225,a05
11226,s11226
11227,a07
11228,a07
11229,a01
11230,s11230
11231,a07|a10
11232,s11232
11233,a07
11234,a07|a10
11235,a07
11236,a07|a10
11237,a07|a10
11238,a07|a10
11239,s11239
11240,a07
11241,s11241
11242,a05|a14|a41
11243,a07|a10
11244,s11244
11245,a07|a10
11246,a07|a10
11247,s11247
11248,a07
11249,a07|a10
11250,a07|a10
11251,a01
11252,s11252
11253,a07|a10
11254,a01
11255,a07|a10
11256,a07
11257,a07
11258,s11258
11259,a07
11260,a03|a05|a14|a17
11261,a07
11262,a07
11263,a07
11264,a07
11265,a07|a10
11266,a07|a10
11267,a07
11268,s11268
11269,a07
11270,a07
11271,s11271
11272,a07|a10
11273,a05|a14|a41
11274,a05|a14|a41
11275,a07|a10
11276,a07|a10
11277,a07|a10
11278,a07|a10
11279,s11279
11280,a07
11281,s11281
11282,a05|a14|a41
11283,a07|a10
11284,a07
11285,s11285
11286,a05
11287,a07
11288,a07|a10
11289,a07|a10
11290,s11290
11291,a07|a10
11292,s11292
11293,a05|a14
11294,a07|a10
11295,a07|a10
11296,s11296
11297,a07
11298,a07|a11
11299,a07|a10
11300,a07
11301,s11301
11302,a07|a11
11303,s11303
11304,a07
11305,a07|a10
11306,a07
11307,s11307
11308,a07
11309,a05
11310,s11310
11311,a07
11312,s11312
11313,s11313
11314,a07|a10
11315,s11315
11316,s11316
11317,a07|a10
11318,s11318
11319,s11319
11320,s11320
11321,a07|a10
11322,a03|a05|a14|a17
11323,a07|a10
11324,a07|a10
11325,s11325
11326,a07|a10
11327,a07
11328,a07|a10
11329,a07
11330,a07
11331,s11331
11332,s11332
11333,a07|a11
11334,a07
11335,a14
11336,a07|a10
11337,s11337
11338,a07|a11
11339,s11339
11340,a07
11341,a07|a10
11342,a07|a10
11343,s11343
11344,s11344
11345,s11345
11346,a07
11347,s11347
11348,a07
11349,a14
11350,a03|a05|a14|a17
11351,s11351
11352,s11352
11353,a07
11354,a07
11355,a07|a10
11356,a07|a10
11357,s11357
11358,s11358
11359,s11359
11360,s11360
11361,s11361
11362,a07
11363,s11363
11364,a07|a10
11365,a07
11366,a07
11367,s11367
11368,a07|a10
11369,a05|a14
11370,a05
11371,s11371
11372,s11372
11373,a05
11374,a07
11375,a07|a10
11376,a07
11377,a07
11378,a07|a11
11379,a07|a10
11380,a14
11381,a01
11382,s11382
11383,s11383
11384,a05
11385,a07|a10
11386,a07|a10
11387,a03|a05|a14|a17
11388,a07|a10
11389,a03|a05|a14|a17
11390,a07|a10
11391,a07|a10
11392,s11392
11393,s11393
11394,a07|a11
11395,a07
11396,s11396
11397,a01
11398,a07|a10
11399,a07
11400,a07|a10
11401,s11401
11402,s11402
11403,a07|a10
11404,a07
11405,a07
11406,s11406
11407,a07|a10
11408,a07|a10
11409,a07
11410,a07|a10
11411,a07|a11
11412,a07|a10
11413,s11413
11414,a07|a10
11415,a07|a10
11416,a07
11417,a07|a10
11418,a05
11419,a05
11420,a07
11421,a07|a10
11422,a07|a11
11423,s11423
11424,a05
11425,s11425
11426,a07
11427,a01
11428,a07|a11
11429,a07
11430,a07
11431,a03|a05|a14|a17
11432,a07
11433,a07
11434,s11434
11435,a05|a14
11436,a07|a10
11437,a07|a10
11438,s11438
11439,a07|a10
11440,s11440
11441,a05|a14|a41
11442,a07
11443,a05
11444,a05|a14|a41
11445,a07
11446,a07
11447,s11447
11448,a05|a14
11449,a07
11450,a07|a10
11451,s11451
11452,s11452
11453,a07|a11
11454,s11454
11455,a07
11456,a07
11457,a07
11458,a14
11459,s11459
11460,a05|a14|a41
11461,a05
11462,s11462
11463,a07
11464,a07
11465,s11465
11466,a07|a10
11467,s11467
11468,s11468
11469,a05|a14|a41
11470,a07|a10
11471,a07
11472,a07|a10
11473,s11473
11474,a01
11475,s11475
11476,a07
11477,a07|a10
11478,a07
11479,s11479
11480,a07|a10
11481,a07|a11
11482,s11482
11483,a05
11484,a07
11485,s11485
11486,a05
11487,s11487
11488,a07
11489,a07|a10
11490,a05
11491,a05
11492,a07|a10
11493,a07|a10
11494,s11494
11495,s11495
11496,s11496
11497,a05|a14|a41
11498,a05
11499,a07
11500,a07|a10
11501,a07|a10
11502,a07|a10
11503,a07|a10
11504,a01
11505,a07
11506,a05
11507,s11507
11508,s11508
11509,a03|a05|a14|a17
11510,a05|a14|a41
11511,s11511
11512,a07
11513,a07|a10
11514,a07|a10
11515,a05|a14|a41
11516,a07|a10
11517,s11517
11518,a07|a10
11519,s11519
11520,a07
11521,a07|a10
11522,a07|a10
11523,s11523
11524,a07
11525,a05|a14
11526,a07
11527,a07|a10
11528,a07
11529,a07
11530,s11530
11531,a07|a10
11532,a07
11533,s11533
11534,a07|a10
11535,a07
11536,s11536
11537,s11537
11538,s11538
11539,a07|a10
11540,s11540
11541,s11541
11542,s11542
11543,s11543
11544,a05|a14|a41
11545,a07
11546,a14
11547,s11547
11548,a07|a10
11549,a07|a10
11550,a07|a10
11551,a07
11552,s11552
11553,a07
11554,a05|a14
11555,a07
11556,s11556
11557,a07
11558,a14
11559,a14
11560,s11560
11561,a07|a10
11562,a07
11563,s11563
11564,a05|a14
11565,a05
11566,a07
11567,a07
11568,a07
11569,a07|a10
11570,a07
11571,a05
11572,a07|a10
11573,s11573
11574,s11574
11575,a05
11576,a07|a10
11577,a07
11578,s11578
11579,s11579
11580,a05
11581,a07|a10
11582,a07|a10
11583,s11583
11584,s11584
11585,s11585
11586,a07
11587,a07|a10
11588,s11588
11589,s11589
11590,a05
11591,a07
11592,s11592
11593,s11593
11594,s11594
11595,a07|a10
11596,a07
11597,a07|a10
11598,a14
11599,s11599
11600,a07|a10
11601,s11601
11602,a07|a10
11603,a07
11604,s11604
11605,a07|a10
11606,a07|a10
11607,a07
11608,a07|a10
11609,a05|a14|a41
11610,a07|a10
11611,a07|a10
11612,s11612
